0,17
8,16
16,17
20,5
32,16
40,5
44,17
100,5
112,16
124,17
424,7
451,6
596,17
1096,16
1368,15
1372,16
1376,15
1736,14
1920,13
2284,12
2636,11
2808,10
3376,25
3484,2
3864,1
3932,5
4492,6
4692,19
5192,20
5504,21
5776,22
5816,23
6180,8
6440,21
6676,20
6800,7
6868,6
7031,5
7356,4
7512,13
7936,14
8056,13
8059,14
8496,15
8516,14
8520,15
8540,14
8544,15
8548,14
8552,15
8916,4
9212,13
9392,14
9396,13
9400,14
9792,13
9828,14
10000,15
10464,16
10568,5
11076,4
11168,15
11352,14
11724,15
11944,16
12056,5
12448,16
12884,15
13247,14
13412,13
13640,4
13732,15
13856,16
14024,17
14200,18
14860,17
14972,16
14991,5
15308,6
15404,17
15988,16
16096,15
16224,14
16276,13
16396,4
16508,5
16828,16
16940,17
16944,16
16972,17
16992,16
16996,17
17004,16
17008,17
17028,16
17084,17
17228,16
17412,15
17596,14
17952,13
17996,14
18016,15
18124,16
18184,5
18244,6
18372,20
18484,21
18544,8
18624,23
18692,8
18708,9
18940,2
19056,11
19328,12
19424,3
19444,4
19560,15
19872,16
19876,5
20024,6
20092,7
20120,1
20284,3
20340,4
20508,15
20652,16
20860,5
21120,1
21768,2
21784,25
21936,10
22192,11
22456,3
22516,4
22552,5
22772,16
22860,17
22988,16
23056,17
23092,6
23184,17
23204,18
23540,17
23640,6
23712,5
23840,1
23848,3
24036,2
24088,11
24188,10
24604,11
25240,8
25340,7
25388,6
25500,17
26076,6
26172,5
26180,1
26356,8
26476,21
26524,20
26644,19
26704,6
26736,17
26916,16
27012,15
27132,14
27444,13
27472,14
27508,15
27632,16
27883,17
28360,6
28395,5
28527,4
28595,15
28683,14
28864,13
29124,4
29216,5
29427,16
29560,15
29727,16
29839,5
29988,1
30180,9
30227,24
30280,23
30395,22
30892,23
30948,8
31172,1
31204,3
31292,4
31332,13
31439,14
31856,15
31992,4
32024,13
32104,14
32980,13
33044,4
33172,5
33220,1
33340,8
33456,23
33476,24
33628,25
33640,2
33804,11
33816,12
33944,13
34048,4
34072,15
34176,16
34220,5
34548,1
34660,7
34732,20
34788,21
34792,8
35300,1
35344,5
35616,16
36092,5
36464,1
36652,2
36712,25
36788,10
38296,25
38356,2
38400,9
38484,8
38632,7
38708,6
38808,17
38924,16
39080,15
39200,14
40308,13
40368,4
40452,3
40456,1
40596,9
40640,24
40660,25
40768,10
40912,11
41036,12
41120,13
41228,14
41236,13
41240,14
42592,15
42872,5
43364,15
43516,16
44420,15
44424,16
44428,15
44628,14
44632,15
44736,4
44756,5
44868,6
44872,5
44876,6
44880,1
45064,2
45072,11
45260,10
45624,11
45748,2
45860,3
45892,1
45912,5
45960,1
45984,7
46112,8
46224,23
46292,22
46528,21
46596,8
46688,7
46740,6
46788,19
46844,18
47404,17
47492,16
47632,15
47956,14
49032,15
49168,14
49312,13
49668,12
49672,13
49676,12
49980,11
50352,8
50460,21
50524,20
50576,7
50600,6
50708,5
50804,4
50828,15
50920,14
53064,15
53160,4
53208,5
53484,16
53512,17
53912,6
53996,5
54228,4
54304,15
54400,14
55576,13
55604,4
55608,15
55612,4
55708,5
55855,6
55900,17
55948,18
56744,17
56879,16
57536,15
57704,14
58867,4
58955,5
59576,4
59676,15
59832,14
62052,15
62124,4
62155,5
62260,16
62264,17
62376,18
62916,17
63004,16
63060,5
63196,1
63328,11
63424,10
63764,25
63808,2
63932,9
64108,8
64164,7
64179,20
64276,19
64372,18
65432,17
65520,16
66084,15
66280,14
67716,15
67748,4
67816,5
67936,16
67956,17
68408,16
68516,15
68664,14
70044,15
70056,4
70144,5
70352,16
70408,15
70528,14
73776,15
73932,16
73988,5
74284,4
74292,15
74412,14
76540,15
76636,4
76640,5
76752,6
76764,17
76864,18
77124,6
77220,5
77488,1
77696,12
77900,13
77988,14
78000,15
78788,16
78836,5
78928,6
79004,7
79008,20
79084,21
79104,8
79180,23
79456,22
79468,21
79560,8
79600,7
79704,6
79716,19
79784,18
80108,17
80212,16
80312,15
80416,14
80420,15
80428,14
82568,15
82672,5
82944,6
83052,17
83080,18
83972,17
84076,16
84168,15
84268,14
84492,13
85092,4
85172,5
85256,16
85268,17
85372,18
86488,17
86588,16
86672,15
