0,16
16,5
24,16
32,5
36,16
44,17
84,5
96,16
104,17
112,16
212,5
316,6
320,17
432,6
448,5
900,4
948,3
1428,2
1552,25
3547,10
5852,11
6731,12
6900,13
6904,12
6908,13
7336,14
7340,13
7352,14
7356,13
7359,14
7364,13
7372,14
7388,13
7395,14
7400,13
7404,14
7408,13
7476,14
7592,13
8224,14
8292,15
25832,4
25892,5
26172,16
28960,5
29480,6
29652,5
29852,1
30083,2
30124,9
30164,24
30264,9
30292,8
30636,21
31164,20
31564,19
31876,18
33340,19
33352,6
33560,5
34268,1
34292,3
34556,11
35084,10
35124,11
35612,10
35788,11
35792,10
35936,25
36940,24
37156,23
37372,22
37708,21
37788,22
38432,23
38464,8
38700,9
38944,8
39068,21
39280,22
39720,23
39936,24
40424,23
40460,8
41928,7
42048,6
42184,17
42236,16
42836,15
43096,14
45692,15
46312,14
46344,13
46456,14
46492,15
47160,4
47200,5
47404,16
47544,17
48264,6
48284,5
48512,1
48532,3
48632,2
48640,11
48720,10
48960,25
48964,10
48968,25
48976,10
48980,25
49188,2
49228,9
49568,8
49584,7
49612,20
49840,21
50328,20
50540,7
50564,6
50784,17
52055,18
52696,19
52912,20
53264,21
53396,22
54088,23
54296,24
54448,25
54632,10
55752,11
55908,12
56024,13
56164,14
57432,15
57567,16
57979,5
58160,4
58236,13
58412,12
58688,13
58896,14
59624,15
59728,16
60088,5
61504,16
61552,15
61632,4
61691,13
61816,12
61948,11
62104,10
62728,11
62748,10
62788,25
62816,2
62876,9
62952,8
63052,21
63076,22
63855,23
64079,24
64212,25
64412,10
64791,11
64808,2
64928,3
64967,4
64972,5
65184,6
65260,19
65364,20
65544,21
65560,8
65708,21
65832,22
65924,21
66188,8
66368,21
66376,8
66432,21
66812,20
66844,7
66936,6
66964,5
67300,6
67336,17
67480,18
67688,17
67788,6
67844,5
67996,4
68016,15
68076,14
68896,15
68924,4
68988,5
72436,16
72576,15
73304,14
73324,15
73540,14
73564,15
73592,14
73612,15
73648,14
73992,15
74108,14
74132,15
74140,14
74836,13
74952,12
75048,11
75140,10
76068,25
76208,24
76384,23
76548,22
78296,21
78376,8
78996,1
79156,5
79348,1
79540,2
79596,25
79656,10
79956,11
80028,12
80044,11
80048,12
80288,13
80592,14
82468,15
82540,14
82544,15
82548,14
82676,15
82832,14
82836,15
82924,14
83180,15
83312,16
83356,5
83472,16
85408,5
85688,6
85740,17
85768,18
86144,19
86556,20
87396,19
87400,20
87404,19
89680,20
90060,7
90076,8
90124,21
90352,22
90740,21
90748,8
90832,7
90888,6
90912,19
91080,20
91396,21
92180,20
92212,7
92284,6
92560,17
94208,6
94252,5
94308,1
94436,8
94500,23
94824,22
95304,21
95320,8
95420,7
95500,6
95688,5
95860,16
97424,5
97476,4
97556,13
97832,12
97892,11
98104,10
98452,11
98464,10
98480,11
98484,10
98492,11
98680,12
98840,13
99012,14
99276,4
99388,3
99396,1
99748,5
100260,6
100284,17
100772,6
100892,5
101220,4
101300,15
101776,14
101872,15
101884,14
103556,13
103635,12
103700,11
103800,10
106211,11
106283,2
106348,3
106376,4
106480,15
108140,14
109844,13
109911,4
110035,5
110148,1
110164,7
110292,20
110672,19
110892,18
123659,17
126520,16
128940,15
129920,16
130283,5
130516,6
130624,19
130932,18
133656,17
133736,6
133860,5
133868,16
134188,15
135236,14
135524,15
135648,4
135676,5
135812,6
135880,7
135932,20
136188,19
141148,20
141152,19
141160,20
142384,21
142552,22
143160,21
143236,20
143312,19
143700,6
143764,5
143944,4
143956,3
144076,2
144132,11
144192,10
144788,11
145160,12
145260,13
145504,14
146624,15
146720,14
146768,15
147000,14
147556,15
147652,16
147672,5
147900,6
147904,7
148108,8
148164,23
148784,21
148792,22
148972,21
149076,20
149164,19
149284,18
149676,17
154528,18
166572,17
166636,18
166828,17
167144,16
167240,5
167380,4
167432,15
170496,14
171268,15
171672,4
172032,16
174088,17
176280,18
