0,16
12,5
24,16
28,1
40,17
76,1
80,17
84,1
104,16
112,1
216,5
252,4
280,15
304,14
1280,3
1284,14
2632,3
2636,14
2644,3
2652,14
85420,15
85424,14
85436,15
85440,14
85464,15
85468,14
85476,15
85480,14
85484,15
85528,14
85532,15
85556,14
85560,15
85564,14
85624,15
85628,14
85632,15
85636,14
85644,15
85756,14
90444,13
90524,14
90612,13
90664,14
91520,15
91596,4
91660,5
92020,1
92648,9
92824,8
93000,21
93672,20
93740,19
93832,18
94492,17
94624,16
95088,5
95580,16
95596,17
95700,18
99276,17
99336,6
99344,5
99620,4
99648,15
99732,14
101756,15
102220,14
102516,13
102592,14
102620,13
102652,14
102664,13
102704,14
102708,13
102711,14
102740,13
102832,12
102883,11
102959,10
103980,25
104052,24
104116,23
104220,8
104348,23
104392,22
104896,21
104968,20
105316,19
105428,18
106524,17
107335,18
107720,17
107740,6
107783,5
108416,16
108464,15
109335,14
110811,13
110935,12
111020,11
111104,10
112128,25
112152,2
112283,9
112348,8
112400,23
112468,22
112864,21
113016,20
113140,19
113268,18
