0,16
12,5
28,16
36,17
52,5
60,16
72,5
100,16
104,17
115,16
212,5
304,4
380,15
416,14
2472,15
4496,14
4860,15
4972,14
5716,13
6731,14
7816,13
8008,14
8740,15
9304,16
10096,15
10272,14
10408,13
10932,14
11592,15
11916,14
12244,15
12472,16
12556,5
12944,16
13084,15
13244,14
13640,15
13644,14
13796,13
14072,14
14860,15
15200,16
15772,17
15891,16
16036,15
16880,14
17700,15
19400,14
19612,13
19776,14
21008,15
21436,16
21696,17
21832,5
21920,16
22008,15
22144,14
23424,15
23656,4
23948,13
23968,14
24372,15
26968,14
28752,15
31636,16
31644,5
32152,16
32204,15
32320,14
33616,15
33800,14
33820,15
35676,16
36508,15
36644,14
38124,15
39392,14
39536,13
40048,14
40940,15
41652,14
48076,15
50276,14
51524,15
54036,14
57391,15
58836,16
59672,15
59864,14
61124,15
61867,14
61972,13
62191,14
62655,15
63816,16
64584,17
64791,18
64944,17
65067,16
65176,15
65288,14
66128,15
66888,14
67920,15
70368,16
70528,5
70852,16
70864,15
71372,16
71464,5
71952,16
72020,15
72188,14
74300,15
74940,14
76776,15
77524,16
77560,5
77972,16
78064,15
78228,14
79124,15
81180,16
81472,15
82736,14
84172,15
84400,16
86012,5
86272,16
86296,15
86500,14
88984,15
90064,14
90764,15
92188,16
92300,15
92664,14
93356,13
93420,14
94632,15
95456,14
97916,15
98644,16
98972,15
99108,14
100292,15
100644,14
101348,13
101372,14
101376,13
101380,14
101392,13
101452,14
102184,15
102188,14
102200,15
103564,14
106632,15
107272,16
107432,5
107632,16
107635,5
107644,16
108220,15
108364,14
108868,15
109104,16
109800,15
110059,14
117692,15
119420,14
123628,15
124140,16
124383,17
124564,18
124968,17
125124,16
125276,15
125428,14
126520,15
127608,16
127740,5
128935,16
129092,15
129264,14
131848,15
132756,16
132980,15
133144,14
134032,15
134036,14
134040,15
134924,14
137412,15
137696,14
141360,15
142664,14
146440,15
146940,14
148408,15
151976,16
152576,15
152728,14
156980,15
157348,14
158600,15
158928,16
159196,15
159328,14
162628,15
163412,16
163416,15
163420,16
163644,15
163808,14
167240,15
167984,16
168592,15
168748,14
173704,15
174248,14
174928,15
174936,14
174984,15
174988,14
174996,15
175004,14
175028,15
175040,14
175116,15
175120,14
175124,15
175264,14
175268,15
175284,14
175288,15
175400,14
175404,15
175812,14
175984,15
176888,14
176976,15
177256,14
177260,15
177272,14
177276,15
177304,14
177312,15
177360,14
177376,15
177380,14
177392,15
177400,14
177404,15
177416,14
177420,15
177512,14
177520,15
177660,14
177664,15
177668,14
177676,15
177688,14
177692,15
177716,14
177728,15
177740,14
177744,15
177752,14
177756,15
177800,14
177812,15
177816,14
177820,15
177880,14
178204,15
179776,16
