0,16
4,15
12,16
16,5
24,15
28,5
40,17
104,16
112,6
115,17
120,16
192,5
360,16
392,15
692,14
7176,13
7184,14
7188,13
10472,14
14324,15
14328,14
14840,15
19148,14
21788,13
21824,14
21828,13
21972,14
21996,13
22036,14
24456,13
24460,14
24584,13
24588,14
24596,13
24608,14
24612,13
24676,14
24680,13
24684,14
25296,15
26627,16
26876,5
27727,1
27936,5
30148,16
30783,15
31020,14
33232,13
33252,14
33256,13
36204,14
36208,13
36220,14
38596,15
38612,14
38616,15
43856,16
48272,15
48584,14
62728,15
63312,14
65276,13
65279,14
65284,13
65664,12
66468,13
67136,14
67484,13
67592,14
68184,15
68356,16
68892,17
69180,18
69616,19
69876,20
70356,21
70568,22
71232,23
72200,8
72324,9
72644,2
72860,25
72912,10
76548,25
76748,10
80308,11
80572,12
80764,13
80972,14
82284,15
82432,16
82484,5
83212,16
85256,15
85940,14
101480,15
101536,14
101548,15
120520,14
135500,13
135508,14
135524,13
135540,14
135548,13
135568,14
135572,13
135696,14
135700,13
135944,14
135948,13
136084,14
136284,13
136292,14
136300,13
137028,14
142344,15
142376,14
142380,15
142524,14
145148,15
145152,14
145160,15
145168,14
145176,15
145504,14
145848,15
145852,14
145880,15
145884,14
145900,15
146872,14
147180,15
147184,14
147212,15
147228,14
147232,15
147240,14
147248,15
147328,14
147332,15
147344,14
147352,15
147360,14
147364,15
147376,14
147384,15
147388,14
147400,15
147408,14
147416,15
147424,14
147432,15
147488,14
147492,15
147504,14
147512,15
147524,14
147528,15
149412,14
153828,15
153832,14
153840,15
154140,14
158512,15
158828,14
159704,15
159768,14
159780,15
159800,14
159808,15
159816,14
159820,15
159828,14
159832,15
159848,14
159856,15
161344,14
162584,15
162588,14
162600,15
162604,14
162612,15
162624,14
162628,15
162636,14
162660,15
162664,14
162676,15
162684,14
162692,15
162696,14
162712,15
162720,14
162724,15
162732,14
162740,15
162748,14
162936,15
162940,14
162944,15
162948,14
162964,15
162972,14
162976,15
162992,14
162996,15
163024,14
163028,15
163036,14
163044,15
163100,14
163108,15
163116,14
163120,15
163132,14
163136,15
163148,14
163152,15
163180,14
163184,15
163196,14
163200,15
163212,14
166056,15
166092,14
166104,15
166400,14
166984,15
166988,14
166992,15
167336,14
167664,15
167668,14
167672,15
167696,14
167700,15
168052,14
168360,15
168364,14
168368,15
169488,14
169496,15
169520,14
169528,15
169532,14
173632,15
173664,14
173804,15
174540,14
