0,16
12,17
16,16
20,17
24,15
28,17
36,16
44,17
88,5
96,16
224,9
376,2
416,9
892,1
1032,5
1432,16
2128,5
2584,6
2616,17
3324,18
3347,19
3511,18
3636,19
3836,18
3840,19
3844,18
3956,17
4124,16
4712,15
4924,4
5076,13
5212,14
5332,13
5508,14
5644,13
5684,14
5860,15
6448,4
6731,5
7448,16
8031,5
8420,6
8676,19
9580,6
9852,5
10348,1
10368,3
10616,4
10796,5
10912,16
11412,5
12052,16
12296,5
12332,4
12352,15
12768,14
13736,15
14240,14
14252,15
14391,4
14584,3
14660,1
14976,3
15008,2
15288,3
15456,1
15480,5
15668,4
15740,15
16144,4
16172,5
16684,6
16788,17
17524,6
17712,5
17988,4
18184,13
18240,14
18408,13
18916,4
19048,5
19472,4
19716,3
19884,12
20304,13
20368,4
20608,15
20916,14
21736,13
22772,14
22808,15
23908,14
23912,15
23980,14
24068,15
24612,4
24616,5
24812,16
24832,17
25256,18
25280,19
25484,18
25656,19
25708,18
25712,19
25780,18
26639,17
26792,16
26848,5
26883,16
26983,15
27720,14
27732,15
27752,14
28144,4
28327,5
28644,16
29100,5
29295,1
29352,3
29432,2
29716,9
29739,24
30368,9
30439,8
30648,7
30844,20
31080,19
31324,18
32164,17
32248,6
32492,19
32548,20
33204,7
33240,6
33320,5
33768,4
33832,15
33988,14
34280,15
35124,16
35300,5
35512,1
35652,9
35708,8
35968,21
36652,22
37288,23
37312,8
37484,7
37600,6
37680,5
38008,4
38108,15
38148,14
38900,4
39084,5
39560,16
39668,17
39680,16
39696,5
40004,1
40272,3
40348,2
40500,25
40524,10
41272,11
41276,2
41392,9
41416,24
41500,23
41504,8
41508,23
41512,8
41992,1
42148,7
42160,6
42356,17
42368,18
42840,17
42992,6
43012,5
43140,4
43248,15
43288,14
44244,15
44316,4
44376,5
44656,16
45720,5
45856,16
47132,5
47424,6
47432,7
47576,20
47596,21
47876,8
48076,23
48200,24
48204,23
48208,24
48532,23
49124,8
49652,21
49656,8
49660,21
49668,20
49764,19
50352,6
50616,17
51267,18
51916,17
51991,6
52012,5
52116,4
52200,15
52220,14
52804,13
53340,4
53528,3
53672,2
53812,11
53891,10
54808,25
54976,24
55012,9
55091,8
55252,23
55276,22
55944,21
56579,8
56752,7
56860,6
56864,5
57324,16
57467,15
57516,16
57648,15
57976,14
58128,15
58328,14
58672,15
58708,4
58988,5
59344,16
59548,5
60028,6
60255,19
60400,20
60491,19
60528,6
60732,5
61267,4
61416,13
61632,12
61944,11
62028,12
62791,3
62836,4
62996,15
63004,14
63564,15
63648,4
63688,5
64176,16
65800,15
67192,14
67248,15
67300,4
67420,5
67764,1
67860,5
67912,6
67960,5
69092,16
69096,5
69424,16
69488,5
69496,16
71016,5
71328,16
71340,17
73148,18
74816,17
74924,6
74952,5
75624,16
80028,5
80228,4
80296,15
80376,14
82792,15
82804,4
82952,5
83492,6
83600,17
83732,18
83824,19
83828,18
83836,19
85428,6
85576,5
86012,16
87540,15
87544,16
87548,15
87560,16
87620,15
87652,16
87672,5
87952,1
88020,3
88076,2
88112,9
88132,2
88272,25
88668,10
89476,11
89852,2
89944,9
90064,8
90824,21
90916,8
91176,9
91492,2
91716,9
91968,8
92268,7
92300,1
92580,5
93700,16
93708,15
94244,14
94288,13
95276,14
95328,15
95376,4
95444,5
95636,1
95652,3
95728,1
95876,7
95880,8
96324,23
96356,22
96516,21
96524,22
96528,21
96676,20
96796,19
97440,6
97592,5
98284,1
98424,3
98444,4
98620,15
98704,14
99580,15
99600,4
99732,5
100116,6
100168,17
100496,6
100516,5
100736,16
100748,5
100752,16
100816,5
100836,16
100844,5
100848,16
101796,15
102020,14
103148,15
103216,4
103296,5
103480,1
103576,7
103596,8
103728,21
103796,22
104983,21
104992,8
105116,7
105224,6
105364,18
106344,17
106428,6
106444,5
106672,16
106728,5
106732,16
107048,15
