0,16
12,17
88,16
100,5
104,16
188,1
192,5
432,16
463,15
1060,14
1760,13
1896,4
2084,5
3808,16
3811,17
4160,16
4212,5
4636,4
4768,15
4932,14
5040,15
5372,14
6024,15
6080,4
6172,5
6968,6
7080,19
7084,18
7728,17
7736,6
7895,5
8092,1
8112,7
8196,8
8344,23
8368,22
8768,21
9152,8
9244,23
9808,24
9932,25
10044,10
11424,11
11576,12
11704,13
12000,14
12512,15
12704,16
12828,5
13091,16
13584,5
14268,6
14347,17
14532,6
14552,5
14819,4
14947,13
15532,12
15640,11
15744,10
16036,25
16228,10
16304,25
16524,10
16536,25
16540,10
16564,25
16568,10
16576,25
16640,10
18492,25
18632,24
18696,9
18792,8
19028,21
20544,8
20920,21
20936,22
21912,23
23120,8
23388,7
23544,1
23556,5
26004,16
26076,15
26508,14
26516,15
26520,14
27552,13
27620,4
27748,5
27992,16
28392,15
28844,14
28944,15
28964,14
28972,15
28980,14
28983,15
28988,14
28992,15
28995,14
29176,13
29348,12
29512,3
29583,5
30108,6
30216,19
30388,18
30795,17
31116,16
32280,5
33612,6
33656,7
33676,1
34016,8
34156,23
34496,24
34592,25
34724,10
36076,11
36264,12
36564,13
36736,14
37176,13
37240,4
37352,3
37460,1
37648,5
37948,16
38088,5
38488,4
38520,15
39804,14
40400,15
40436,14
40632,13
40672,4
40788,5
41168,1
41172,7
41280,20
41848,21
42072,22
42600,23
42644,8
43008,21
43332,8
43424,7
43524,6
43592,5
44380,6
44388,17
44532,18
45200,19
45432,6
45584,5
45748,16
46072,15
46464,14
46468,15
46676,14
47060,13
47792,4
47860,15
48080,16
48508,5
48824,1
48872,3
48984,2
49156,11
49180,10
49588,11
49920,10
50420,25
50424,10
50428,25
50692,24
50696,25
50708,24
51752,23
51796,8
52084,7
52312,6
52364,5
52552,1
52591,7
52667,8
54096,9
54188,2
54252,25
54308,10
54528,11
54748,12
55344,13
55348,12
55352,13
55676,14
55744,15
56760,4
56767,13
56844,4
56967,5
58072,6
58100,5
58112,6
58191,5
58196,6
58528,5
58532,6
58632,17
58720,18
60079,17
60284,16
60348,17
60352,16
60379,17
60388,16
61108,15
61944,14
62076,13
62116,4
62252,5
62355,1
62472,8
62632,21
62640,22
64491,23
64579,8
64708,9
64716,24
64836,25
64960,10
65772,11
65812,10
65816,11
68976,10
71708,25
71792,2
71916,3
71920,1
71996,5
73012,16
73040,15
73180,14
73240,13
73252,4
73388,5
74396,6
74412,7
74508,8
74628,21
74640,22
78080,21
78872,20
78988,19
79104,18
79824,17
79964,16
80132,15
80472,14
81100,13
81204,12
81300,11
81412,10
83580,25
83624,2
83680,9
83772,8
83880,23
83928,22
85648,21
85708,8
85984,23
87596,8
87704,21
87740,20
88812,19
88916,18
89224,17
89272,6
89340,5
89648,16
89748,15
89756,16
91688,15
91892,14
92692,13
92744,4
92860,5
93804,1
93880,3
93928,2
94068,25
94084,10
95316,11
95548,10
96640,25
96668,2
96812,9
96896,8
97128,21
97148,20
97244,19
97332,18
98672,17
98816,16
99412,5
99956,16
99972,15
99980,16
99984,15
100140,16
100416,15
100424,16
100452,15
100456,16
100460,15
100468,16
100472,15
100476,16
101640,5
102160,16
102192,17
102324,16
102400,5
102532,16
102559,15
102724,14
103176,15
103188,4
103320,5
104176,16
105235,5
105268,16
106100,15
106328,14
106668,13
106724,4
106748,15
106896,16
107468,5
107676,4
107720,15
108600,14
108804,15
109328,5
109800,6
109900,17
109944,18
111272,17
111292,6
111388,19
111572,20
112088,21
112211,22
113400,21
113435,8
113576,7
113656,1
113728,5
113920,4
114035,15
114124,14
114140,15
114156,14
114383,15
114472,14
114683,15
114848,4
114916,5
115108,16
115668,15
116040,14
116240,15
116320,14
116408,13
116504,4
116559,13
116600,12
116711,11
116835,10
122508,25
122624,24
122696,9
122708,8
122748,23
122820,22
124552,21
124644,8
124668,21
124740,20
124888,19
124972,18
126240,17
126696,6
126700,5
126844,16
128735,5
128983,1
129672,8
129852,21
130824,20
130876,7
130888,8
131312,24
131400,25
131504,10
131748,11
131752,10
131772,11
131780,10
131784,11
133288,10
134316,25
134360,2
134476,1
134612,5
135016,17
135152,18
136252,17
136404,6
136412,5
136748,16
136936,15
137072,14
137172,13
137900,4
138004,5
138108,1
138256,8
138416,21
138420,22
140192,21
140696,20
140784,19
140888,18
141552,17
141676,6
142420,5
142844,16
143628,5
144360,6
144536,19
145008,18
145524,17
145624,6
145660,5
146792,16
148484,15
148704,14
149684,13
149816,12
149900,3
149988,4
150008,5
150568,16
151772,15
152200,14
152208,15
152284,14
156404,13
156532,14
156676,15
157780,14
158828,15
159420,16
159428,5
164556,4
164620,5
164688,16
165420,15
165892,16
165976,15
165988,16
166076,5
167052,6
167080,17
167156,18
168276,17
168328,6
168400,5
168520,16
169948,5
170172,6
170192,17
170280,18
171120,17
171272,16
173116,15
173256,14
173940,13
174008,4
174128,5
174240,1
174420,8
174984,22
176540,21
176552,8
177296,23
177356,22
179496,23
179528,8
179884,1
179960,5
