0,16
16,5
28,16
32,5
36,17
88,5
96,16
120,17
212,4
304,15
1312,14
1888,15
1892,4
1992,5
2272,16
2728,17
2824,18
3500,19
3524,6
3656,7
3696,20
4548,21
4572,8
5056,21
5120,22
5172,23
5208,22
5212,23
5276,22
6060,23
6100,8
6284,9
6528,2
6659,25
6668,10
7600,11
7659,2
7664,11
7688,12
7795,13
8576,14
8588,13
8644,14
9300,15
10052,14
10472,15
10552,4
10592,5
11480,16
11564,17
11652,6
11708,19
11828,18
12280,19
12312,6
12360,7
12436,8
12528,21
12760,8
13040,9
13044,8
13047,9
13172,1
13252,5
13852,4
13888,15
15536,4
15547,5
16328,1
16360,7
16428,8
16776,21
16972,22
17276,23
17444,24
17584,25
17672,10
17892,11
18324,12
18396,13
18816,14
19800,15
19864,4
19972,13
20224,4
20232,3
20316,2
20344,11
20400,10
20808,25
21500,2
21604,9
21696,8
21772,23
21888,22
22316,21
22324,8
22460,7
22528,6
22556,19
22868,18
23040,17
23300,5
23608,16
24196,17
24364,18
24908,19
25076,20
25212,21
25416,22
25764,23
25839,8
25852,9
25939,2
25972,25
26080,10
27904,11
27927,2
28039,1
28139,9
28144,8
28739,21
29124,8
30060,1
30120,5
30832,16
31576,5
32688,1
32812,7
32868,8
33136,23
33620,8
33644,9
33820,12
34792,11
34888,10
36900,11
37856,10
39392,25
39396,2
39500,3
39556,4
39620,13
40100,14
41548,15
42612,4
42632,5
42900,16
43240,5
43460,6
43492,17
43548,18
44128,19
45124,6
45136,7
45144,20
45440,7
45444,8
45640,23
46192,24
46232,9
46284,2
46832,11
46848,2
46852,11
47716,3
47812,4
47816,13
48380,14
51528,15
51560,4
51636,5
51816,16
52467,5
52908,16
52912,17
53612,18
54708,17
54712,6
54840,17
56632,6
56672,5
57479,16
58588,5
60372,16
60440,15
64204,14
66948,15
66976,14
113268,13
113364,14
113732,13
113752,14
113756,13
113759,14
113800,13
113804,14
113808,13
114528,14
116259,15
117244,4
117356,15
117364,4
117464,13
117848,12
117972,11
118168,10
121916,11
121920,10
129244,25
129280,2
129372,9
129500,8
129780,23
130124,22
131276,21
131304,8
131644,21
131652,20
131920,7
131940,6
132032,5
132576,16
133492,15
133836,14
133844,15
133856,14
140900,15
140956,4
141048,5
141352,4
141432,3
141568,2
141644,25
141656,10
146880,2
147120,9
147260,8
147264,9
147268,8
148044,23
148844,22
151516,23
151536,8
151688,21
151744,20
152268,21
152536,8
152576,21
152628,22
154656,21
154716,8
154992,23
155592,8
155944,1
156008,5
156260,16
156840,17
156948,18
157784,17
157828,6
157892,5
158632,16
158756,15
158928,14
161732,13
162524,4
162536,13
162708,12
162780,13
162868,12
163124,11
163264,10
165484,25
165496,2
165604,9
165656,24
165712,23
166112,22
167864,8
168132,7
168208,6
168300,17
169940,18
170588,17
170620,6
170692,5
171596,4
171636,15
173264,14
173316,15
173372,14
173392,15
173628,14
173636,15
176196,14
176204,15
176216,14
176220,15
176224,14
176228,15
176412,14
176420,15
176436,14
