0,16
16,5
32,16
40,17
104,16
112,5
115,16
128,17
132,16
216,1
224,5
463,4
476,15
540,14
724,15
832,14
964,13
1184,4
1248,5
1400,1
1428,7
1488,8
1655,21
1912,22
2192,23
2332,24
2380,25
2432,10
2960,11
3016,12
3052,3
3060,4
3132,15
3611,16
3888,17
4000,18
4636,19
5380,20
5808,7
5844,8
6260,7
6308,1
6400,9
6608,2
6872,11
6892,10
7928,11
7948,2
8023,3
8076,4
8104,5
9452,6
9524,17
9544,18
10504,17
10620,6
10632,5
10996,16
11072,15
11616,14
12980,15
13476,14
14352,13
14776,12
14860,11
14919,10
15372,11
15404,2
15504,9
15652,8
15708,23
15819,22
16136,21
16328,20
16400,21
16636,22
17620,23
17628,8
17732,9
17744,24
18028,23
18072,24
18152,9
18184,2
18280,1
18520,9
18868,1
18892,3
18948,2
18968,11
19272,12
19368,13
19480,14
19920,15
20028,4
20048,5
20280,16
20452,5
21052,16
21120,15
21224,14
21788,15
21820,4
21912,5
22416,6
22436,7
22484,20
22624,19
22716,18
23136,17
23184,6
23212,5
23392,1
23516,9
23588,2
23596,25
23764,10
25240,11
25268,10
25296,25
25516,10
26708,11
26736,2
26764,3
26812,4
26852,13
26872,14
27224,15
27808,14
28060,15
29164,14
29168,15
29183,14
29448,15
29508,14
29516,15
29520,14
29544,15
29692,14
30308,15
30444,4
30495,5
30572,4
30672,15
30695,14
31380,15
31464,4
31524,15
31568,14
33020,13
34096,14
34492,15
34656,4
34676,5
34964,16
35536,5
35928,1
36036,7
36056,8
36132,21
36320,22
37080,23
37336,22
37352,23
37356,22
37388,23
37392,22
37520,23
37768,22
37788,23
37844,22
37852,23
37916,22
37948,23
38088,8
38256,9
38272,24
38308,25
38448,10
40472,11
40620,12
40700,13
40756,14
41780,15
42016,16
42020,5
42120,6
42140,17
42512,18
43300,19
43732,20
44684,7
44760,6
44768,5
45168,1
45252,3
45392,11
45516,10
46452,11
46512,12
46560,13
46608,14
47920,15
47948,14
47968,15
48296,16
48312,5
48676,6
48704,17
49084,18
50632,17
50656,6
50720,5
50816,1
50912,9
50984,2
50996,25
51236,10
53172,11
53236,12
53279,13
53400,14
55684,15
55732,14
56467,15
56572,14
58020,13
58212,12
58424,13
58616,14
60760,15
60844,4
60864,5
61276,6
61344,20
61944,21
62012,22
62560,23
62604,22
62936,23
63000,8
63064,9
63136,24
63148,25
63264,10
68036,11
68064,2
68088,3
68136,4
68140,5
68200,16
69076,15
69204,14
69780,15
69824,4
69864,5
70316,1
70340,7
70520,8
70656,21
71068,8
71116,7
71244,8
71340,23
71800,22
71932,21
71988,20
72048,19
72148,18
74832,17
74896,6
74928,5
75336,4
75352,15
75436,14
80680,15
80732,4
80768,5
81384,16
81564,17
81652,18
81852,19
81956,20
82068,21
83016,8
83092,9
83152,2
83176,25
83208,10
85284,11
85712,12
85816,13
85876,14
86664,15
86724,4
86752,5
87572,16
87580,15
88780,14
92776,15
92812,4
93052,5
93308,4
93348,15
93388,14
95988,13
96000,14
96004,13
96440,4
96496,3
96548,2
96604,25
96616,10
97964,11
97972,10
97980,11
97984,10
97996,11
98268,12
98284,3
98316,4
98368,15
98652,14
100652,15
100700,4
100708,5
100792,16
100796,17
101164,18
101648,19
101752,20
101816,21
102080,22
102728,23
102748,8
102868,9
102932,8
103011,7
103088,1
103168,5
103444,4
103464,15
104044,14
122776,15
122880,4
122896,5
123044,16
123996,5
124920,4
124940,3
125011,2
125035,11
125076,10
130100,11
130128,2
130159,3
130208,4
130224,5
130283,16
130304,15
131112,14
133628,15
133780,14
133836,15
133976,14
154060,13
154148,14
154152,13
154176,14
155108,15
155212,4
155224,5
155440,16
155448,17
156352,18
157344,19
157352,6
157432,5
157748,16
157792,15
159744,14
168948,13
169092,14
170680,13
170964,12
171088,13
171124,4
171228,5
171432,1
171524,9
171540,2
171656,25
171664,10
176452,25
176456,2
176520,3
176588,1
176600,5
176984,1
177016,7
177060,8
177152,21
177464,22
178608,23
178912,8
179036,9
179112,2
179152,25
179180,10
