trial id	time	event
139	120548	16
139	120648	5
139	120748	1
139	120820	8
139	120935	23
139	121083	8
139	121176	9
139	121208	1
139	121268	5
139	121340	16
139	121596	17
139	121756	16
139	121880	5
139	121976	1
139	122056	9
139	122092	8
139	122144	23
139	122180	8
139	122376	7
139	122383	1
139	122452	5
139	122904	1
139	122911	7
139	122980	8
139	124028	7
139	124059	1
139	124108	5
139	124492	4
139	124520	15
139	124559	14
139	124972	15
139	125040	16
139	125059	5
139	125116	6
139	125176	17
139	125224	16
139	125456	5
139	125540	1
139	125624	7
139	125640	8
139	125716	23
139	126052	8
139	126076	9
139	126144	1
139	126183	3
139	126204	4
139	126235	5
139	126372	16
139	127120	17
139	127711	6
139	127724	5
139	127808	1
139	127852	7
139	127920	8
139	128132	9
139	128159	1
139	128224	5
139	128311	16
139	128692	5
139	128820	16
139	129372	17
139	129404	16
139	129428	5
139	129540	6
139	129583	5
139	132452	1
139	132536	5
139	132732	4
139	132812	13
139	132828	14
139	133284	15
139	133348	16
139	133352	5
139	135200	4
139	135268	15
139	135288	14
139	135504	15
139	135584	16
139	135620	5
139	136428	4
139	136496	13
139	136508	14
139	136664	13
139	136764	14
139	136776	15
139	136848	16
139	136868	5
139	137108	16
139	137240	17
139	137412	16
139	137500	5
139	138120	6
139	138188	5
139	139044	6
139	139308	5
139	139564	16
139	139808	17
139	139988	16
139	140032	5
139	140240	16
139	140548	5
139	140648	1
139	140696	7
139	140724	8
139	140816	23
139	141100	8
139	141216	7
139	141300	1
139	141332	5
139	141848	16
139	142220	5
139	142240	16
139	142308	5
139	142608	16
139	142872	5
139	143060	16
139	143636	15
139	143748	14
139	143996	15
139	144084	16
139	144128	5
139	144568	16
139	144728	17
139	144800	16
139	144920	5
139	145008	1
139	145040	7
139	145096	8
139	145196	23
139	145348	8
139	145440	9
139	145456	1
139	145520	5
139	145620	16
139	145908	5
139	145992	1
139	146072	9
139	146076	8
139	146180	23
139	146320	8
139	146412	9
139	146440	1
139	146504	5
139	146584	16
139	146944	5
139	147208	16
139	147372	5
139	147984	16
139	148112	5
139	148436	16
139	148572	15
139	148588	4
139	148644	5
139	149056	1
139	149120	5
139	149328	16
139	149620	5
139	149800	4
139	149872	15
139	149888	14
139	150088	15
139	150176	16
139	150212	5
139	151012	16
139	151404	5
139	151508	1
139	151580	8
139	151832	7
139	151840	1
139	151904	5
139	153892	16
139	154316	5
139	154552	4
139	154564	15
139	154636	14
139	154996	15
139	155068	16
139	155076	5
139	155164	6
139	155200	7
139	155288	8
139	156548	9
139	156568	1
139	156628	5
139	156688	16
139	157000	5
139	157200	16
139	157508	5
139	159360	16
139	159716	5
139	159808	1
139	159860	7
139	159888	8
139	160380	9
139	160420	1
139	160488	5
139	160568	16
139	160968	5
139	161188	16
139	161836	5
139	162012	16
139	162236	5
139	162424	16
139	162608	5
139	162812	4
139	162876	15
139	162892	14
139	163116	15
139	163196	16
139	163208	5
139	163272	6
139	163444	5
139	163608	4
139	163648	15
139	164520	4
139	164524	5
139	164976	6
139	165036	5
139	166520	1
139	166604	9
139	166664	8
139	166676	23
139	166732	8
139	166884	9
139	166940	1
139	167000	5
139	167064	16
139	167332	5
139	167436	1
139	167528	7
139	167544	8
139	168108	9
139	168144	8
139	168260	9
139	168420	24
139	168444	9
139	168496	2
139	168556	3
139	168632	4
139	168640	5
139	168720	16
139	168884	5
139	172572	1
139	172632	7
139	172652	8
139	172720	23
139	173032	8
139	173088	9
139	173104	1
139	173168	5
139	174352	4
139	174424	13
139	174444	14
139	174836	13
139	174848	4
139	174912	5
139	175076	1
139	175172	9
139	175180	8
139	175248	23
139	175660	8
139	175688	9
139	175732	1
139	175788	5
139	175852	16
139	176448	5
139	176528	1
139	176600	9
139	176608	8
139	176672	23
139	176900	8
139	176940	9
139	176972	1
139	177040	5
139	177108	16
139	177672	5
139	178864	16
139	178960	17
139	179048	18
139	179392	6
139	179460	5
139	179628	16
139	179984	5
