trial id	time	event
131	0	5
131	8	7
131	12	5
131	20	7
131	24	5
131	5596	16
131	6640	5
131	20028	4
131	20452	5
131	21764	4
131	21884	3
131	22060	1
131	22184	9
131	22308	8
131	22464	23
131	22600	8
131	22692	23
131	23176	8
131	23296	23
131	23800	8
131	24892	7
131	24984	1
131	25164	5
131	26283	1
131	26604	5
131	27180	6
131	27420	5
131	28208	16
131	29404	5
131	30195	6
131	30752	5
131	31036	6
131	31360	5
131	31692	4
131	31760	3
131	31939	12
131	32180	11
131	32424	12
131	32456	3
131	32612	1
131	32668	5
131	32968	4
131	33192	15
131	33268	14
131	34216	15
131	34672	14
131	35496	13
131	35764	12
131	36152	3
131	36252	4
131	36284	5
131	36696	16
131	36724	17
131	37368	6
131	37444	19
131	37516	20
131	37652	21
131	37748	8
131	37892	23
131	38052	22
131	38868	21
131	39296	8
131	39608	9
131	39716	1
131	39848	5
131	40556	1
131	40684	5
131	40832	6
131	41240	19
131	41508	18
131	42188	17
131	42552	16
131	42612	5
131	42828	4
131	42888	5
131	43636	16
131	44344	15
131	44392	4
131	44408	5
131	44560	4
131	44620	3
131	44892	2
131	44908	11
131	45016	10
131	45632	25
131	45868	24
131	46100	23
131	46624	22
131	47064	21
131	47208	20
131	47344	19
131	47480	18
131	48544	19
131	48668	6
131	48772	5
131	48936	1
131	49136	5
131	49284	6
131	49308	17
131	49404	16
131	49512	5
131	49820	4
131	50068	15
131	50088	14
131	50476	13
131	51284	14
131	51500	13
131	51684	14
131	51776	15
131	51812	4
131	51876	5
131	52152	6
131	52244	5
131	52700	1
131	52844	9
131	52916	8
131	52948	23
131	53736	8
131	54152	23
131	54216	24
131	54340	25
131	54455	10
131	55252	11
131	55388	12
131	55391	3
131	55728	4
131	55744	5
131	56240	6
131	56279	17
131	56364	16
131	56440	5
131	56567	16
131	56700	15
131	57124	14
131	57144	15
131	57232	14
131	57688	13
131	57691	4
131	57800	5
131	58140	16
131	58440	17
131	58696	18
131	58700	19
131	58788	20
131	58884	21
131	59020	22
131	59560	23
131	59660	8
131	59764	7
131	59767	1
131	59848	5
131	60676	1
131	60840	5
131	61048	4
131	61191	15
131	61236	14
131	61579	13
131	61616	4
131	61708	5
131	61888	6
131	62055	5
131	62508	6
131	62655	19
131	62691	18
131	63648	19
131	63791	20
131	63891	21
131	63972	8
131	64260	7
131	64288	1
131	64328	5
131	64476	16
131	64628	17
131	64996	18
131	65408	17
131	65455	6
131	65484	5
131	65640	1
131	65660	3
131	65736	4
131	65996	5
131	66560	16
131	67852	5
131	68056	6
131	68084	7
131	68188	8
131	68292	23
131	68708	22
131	69020	21
131	69144	20
131	69256	19
131	69444	18
131	69716	17
131	69796	16
131	69808	5
131	70004	4
131	70084	5
131	70160	16
131	70172	5
131	70484	6
131	70548	5
131	70612	1
131	70632	5
131	71188	6
131	71300	5
131	71432	1
131	71684	9
131	71792	8
131	71832	23
131	72132	8
131	72312	7
131	72892	1
131	72916	5
131	73056	4
131	73120	15
131	73176	14
131	73920	13
131	74676	14
131	74836	13
131	74856	14
131	74868	13
131	74888	14
131	75508	15
131	75600	4
131	75612	5
131	75788	1
131	75960	5
131	76056	16
131	76828	5
131	77348	4
131	77588	5
131	77920	6
131	78004	5
131	78224	1
131	78280	3
131	78352	2
131	78392	11
131	78452	10
131	79108	25
131	79268	24
131	79380	23
131	79548	22
131	79736	21
131	79964	22
131	80336	23
131	80348	8
131	80484	1
131	80548	5
131	80676	4
131	80700	15
131	80772	14
131	80996	13
131	81144	4
131	81384	5
131	81500	6
131	81576	5
131	81696	16
131	81984	5
131	82164	1
131	82484	9
131	82512	8
131	82580	23
131	82940	8
131	83060	7
131	83140	8
131	83408	23
131	83472	22
131	83636	23
131	83820	22
131	83900	23
131	84096	8
131	84164	9
131	84180	1
131	84264	5
131	84584	6
131	84784	17
131	84792	18
131	85872	19
131	85976	20
131	86040	21
131	86124	8
131	86152	21
131	86312	20
131	86468	19
131	86612	18
131	87568	17
131	87632	16
131	87852	5
131	88016	1
131	88052	7
131	88116	8
131	88340	23
131	88564	22
131	88676	21
131	88856	8
131	89896	21
131	89908	22
131	90472	23
131	90504	8
131	90592	7
131	90596	1
131	90720	5
131	90836	16
131	91732	5
131	92104	4
131	92148	3
131	92192	12
131	92216	11
131	92472	10
131	93384	11
131	94604	12
131	94688	3
131	94756	4
131	94800	5
131	94940	6
131	94972	17
131	95296	6
131	95344	5
131	95472	1
131	95552	9
131	95572	8
131	95656	23
131	96496	24
131	96560	25
131	96644	10
131	96860	11
131	97032	12
131	97136	13
131	97220	14
131	97852	15
131	97876	4
131	97948	5
131	98004	1
131	98052	5
131	98136	6
131	98172	17
131	98288	18
131	98976	17
131	99036	6
131	99040	5
131	99180	15
131	99280	14
131	99792	15
131	99804	4
131	99856	5
131	99912	1
131	100024	5
131	100212	16
131	100488	5
131	100888	16
131	101020	5
131	101640	1
131	101712	7
131	101728	8
131	101820	23
131	101916	22
131	102016	21
131	102256	8
131	102308	23
131	102916	24
131	102996	25
131	103088	10
131	103324	11
131	103411	12
131	103428	3
131	103492	4
131	103508	5
131	103948	6
131	104024	17
131	104088	18
131	104540	19
131	104588	6
131	104620	7
131	104700	8
131	105011	23
131	105359	8
131	105496	7
131	105524	1
131	105576	5
131	105688	4
131	105752	15
131	105808	14
131	106748	15
131	106796	4
131	106848	5
131	107116	16
131	107220	5
131	107811	1
131	107920	9
131	107948	8
131	107996	23
131	108164	24
131	108652	23
131	108748	8
131	109116	7
131	109148	1
131	109208	5
131	109308	4
131	109376	15
131	109404	14
131	110192	13
131	110268	12
131	110340	11
131	110420	10
131	112376	25
131	112468	24
131	112528	23
131	112680	22
131	114016	23
131	114144	24
131	114424	23
131	114511	22
131	114683	21
131	114788	20
131	114876	19
131	115059	18
131	115108	17
131	115111	6
131	115192	5
131	115496	4
131	115511	15
131	115592	14
131	115796	15
131	115804	4
131	115864	5
131	116092	16
131	116164	5
131	116428	1
131	116516	9
131	116535	8
131	116583	23
131	116856	8
131	116983	9
131	117024	1
131	117180	5
131	117324	4
131	117464	15
131	117488	14
131	118216	13
131	118324	4
131	118376	5
131	118456	6
131	118608	5
131	118700	16
131	119316	5
131	119492	1
131	119576	9
131	119600	8
131	119659	23
131	119888	8
131	119920	23
131	120183	8
131	120659	7
131	120740	6
131	120752	5
131	120900	16
131	120932	15
131	121024	14
131	121600	15
131	121620	4
131	121672	5
131	122211	16
131	122420	5
131	122588	1
131	122624	5
131	123016	6
131	123024	17
131	123144	18
131	123568	17
131	123620	6
131	123652	5
131	123852	4
131	123883	3
131	123956	11
131	124028	10
131	124300	25
131	124364	24
131	124416	23
131	124488	8
131	124535	21
131	124608	8
131	124624	7
131	124956	20
131	125028	19
131	125096	18
131	125144	17
131	125232	16
131	125244	5
131	125335	4
131	125496	13
131	125520	14
131	126324	13
131	126756	4
131	126811	5
131	127059	6
131	127244	5
131	127683	16
131	127888	5
131	128040	1
131	128072	3
131	128124	2
131	128192	11
131	128211	10
131	128535	25
131	128596	24
131	128648	23
131	128720	8
131	128732	21
131	128856	20
131	128959	7
131	128983	6
131	129064	5
131	129148	16
131	129183	15
131	129292	14
131	129432	15
131	129468	4
131	129524	5
131	129792	16
131	129856	5
131	130244	1
131	130335	9
131	130364	8
131	130416	23
131	130556	8
131	130980	21
131	131040	8
131	131152	23
131	131484	8
131	131588	7
131	131612	1
131	131648	5
131	131908	16
131	131920	17
131	132016	18
131	132056	19
131	132308	20
131	132320	7
131	132372	8
131	132548	21
131	132596	22
131	133340	23
131	133360	8
131	133460	9
131	133472	1
131	133532	5
131	133716	16
131	133744	17
131	133912	18
131	134908	8
131	134924	3
131	134928	2
131	134936	8
131	134940	9
131	134944	14
131	134952	24
131	134964	25
131	134968	24
131	134980	14
131	134988	23
131	134992	22
131	135000	2
131	135008	11
131	135020	8
131	135028	2
131	135032	18
131	135040	2
131	135044	8
131	135052	18
131	135084	8
131	135088	21
131	135092	8
131	135096	5
131	135100	18
131	135208	16
131	135216	19
131	135224	18
131	135236	17
131	135240	6
131	135252	17
131	135268	6
131	135276	7
131	135288	16
131	135292	7
131	135296	19
131	135308	6
131	135316	19
131	135328	6
131	135332	19
131	135348	6
131	135376	5
131	135412	7
131	135424	8
131	135500	7
131	135512	1
131	135516	5
131	135528	6
131	135532	17
131	135536	18
131	135540	6
131	135560	5
131	136088	4
131	136348	13
131	136464	4
131	136476	13
131	136512	4
131	136656	15
131	137324	14
131	137936	13
131	138120	12
131	138256	11
131	138388	10
131	138928	25
131	139100	24
131	139168	23
131	139240	8
131	139320	21
131	139420	20
131	139428	7
131	139536	6
131	139652	5
131	139836	4
131	139888	15
131	139924	14
131	140508	13
131	140548	4
131	140604	5
131	140844	6
131	140928	5
131	141300	1
131	141324	3
131	141380	2
131	141432	11
131	141440	10
131	141704	25
131	141788	2
131	141860	3
131	141892	1
131	141944	5
